Subject,Stat_Eff_AUC,Stat_SWP_AUC,Stat_Clust_AUC,Stat_Stre_AUC,Stat_Betw_AUC,Stat_Part_AUC,Dyn_EffVar_AUC,Dyn_MeanBOLD_Var,Dyn_MeanEdge_Var
Subj_115,-0.2831129399932156,1.1393546394794105,-0.5449878034163766,-0.6773892300703732,1.3520728778794548,0.3540295784310789,-0.6569061552109974,0.25401642084777903,0.38623353805793736
Subj_116,-0.944219426687793,1.1949812833583777,-0.281668854977905,-0.927747205936563,0.029545360050584748,-1.2625266583612316,-0.5734324743174046,-1.2900887940491472,-1.2458123385181294
Subj_117,0.8009045703832761,-0.4856331477884969,0.44969312945605855,0.8730105059672837,-1.1319741252738715,0.562666577330804,1.6780997766487853,0.9589919927186551,1.2276509444483354
Subj_118,0.4471987562717065,-0.9704678899846267,0.698731403764826,0.5894450483486564,-0.01568766580349496,0.6925553640932487,0.17787737676376628,0.687504176203844,0.7613082691621189
Subj_119,-0.1590447312083698,0.22119041820010452,-0.5843651169338668,-0.07914632162007171,-1.6745011913213392,0.5490836465142996,0.2520855007400897,-1.030593562635816,-0.721558215505979
Subj_120,1.9080074481601437,-2.6769670988115237,1.6899847955127643,2.035804970164178,1.218393131828551,-1.71058582649928,1.351540519613664,2.496466389237627,1.279986683773438
Subj_121,1.1206450967797585,-0.08123164946381543,0.422257673418718,0.7780381566420916,-0.12190450330013564,0.1265633477681713,1.931086424418166,1.8245190373677775,2.1248331606412374
Subj_122,-0.8540535818462281,0.7110056325683544,-1.7894019347147383,-1.0169401005513814,0.898531020431831,0.5645983627818815,-1.1529401701674924,-0.7221200763641561,-0.7494203779659443
Subj_123,-0.7675204986711308,1.1918400266856304,-0.12353862288533653,-0.8728781537640075,0.7213683358366768,0.6419546645167133,-0.8105493156335443,-1.0419126391982667,-0.6424828621342545
Subj_124,1.1192212986409065,-1.8369232063943952,1.2348917189455495,1.3397931616678291,-0.09646092625721173,-1.4410586271907468,1.9180627092769318,0.4675289604864051,0.9793137322764173
Subj_125,-0.25117438065793724,0.6263368086469007,-0.43604733102964255,-0.31174459314382624,-0.04786234788422636,0.3870989828783122,-0.6331681250297289,0.34004422074977836,-0.7472758192175294
Subj_126,-0.7134908600983594,0.3687787628455792,-0.605219219026394,-0.6760426212038808,0.6800393509045263,-1.2212343893585695,-0.6851699523639185,0.09034820980943327,-0.7418616696671368
Subj_127,-2.09586117212742,0.9085865435017376,-0.5895962049379677,-1.6177206499021481,0.8819725020388182,-1.2524222226129793,-1.553928126693219,-1.744121847544132,-2.226822333718901
Subj_128,2.132930144669978,-2.5835702943764103,1.4417333511045736,2.3069987136799086,0.09537556732036512,0.4126595229972036,1.7586486888233914,1.707219587852448,1.8811735326427779
Subj_129,-0.31185032684707226,0.6225800290936896,-0.7170713775692831,-0.47791868400464543,0.6046509744810543,-0.725294080528306,-0.9383664678055328,-0.9129719186589992,-0.8307543257552992
Subj_130,-0.5104280850224167,0.805516172130454,-0.3657098986808605,-0.5281394575284326,-0.029688364282139227,0.6138040585219698,0.12115070354229741,-0.17309319925027672,-0.3594597286496372
Subj_131,0.6990350859179949,-0.8313205139453107,1.0837613390551357,0.6938948503227941,-0.03386164940558018,-0.614458432441202,0.70627957943535,1.147037079762993,1.214454717155621
Subj_132,2.7944401884916754,-1.4634474869096394,2.807912416714767,2.6874801961457435,-1.9300139385566024,0.7249534077764656,2.8633641456770995,2.407727647015359,2.4328571128033287
Subj_133,0.7525299474180202,-1.4476573249182827,1.0530927587525252,0.9435956373956211,0.0008708525895158491,0.02215626807545774,1.4093278968351701,0.629459387986117,0.6989304882750932
Subj_134,-0.34538147082571313,0.5343010469181501,-1.155120231055342,-0.5561759010731354,0.7251377546578491,0.32569780319261726,-0.8356277036462411,-0.5129952053249653,-0.4588845136405469
Subj_135,1.0680765463377637,-0.9590879600701,1.232185213696692,1.1190031383695596,-0.6358916839872893,-1.8700014029217524,1.6931743393927754,0.8190929031190082,1.058678451023999
Subj_136,-0.11786542830179723,0.44269207512815945,0.04619927828399268,-0.15366261249059648,-0.01743775311332621,0.3293215970668907,-0.5461204293097573,-0.784544079099242,-1.0227130998356866
Subj_137,0.5579260187295324,-0.5147075680683797,0.995724446723588,0.5611210387007387,-0.1445210162271736,0.5660274739711117,0.3993642325124735,1.1016386589942517,0.7596430763960338
Subj_138,-0.6317583291897149,-0.7412523677502397,-0.8351522980987405,-0.3449896630503097,0.7625626986680705,-0.9954295286841149,-0.7163410717725349,-1.0486279983970197,-1.0204079285720344
Subj_139,0.10082735184478844,0.2263074543562023,-0.08197118715680411,0.04878429901445895,0.0321031799649532,0.009429374361247198,0.0831577302223894,0.5872246726001409,0.30502137133151846
